   68  116   1     1
   69  140   1     1
   70  164   1     1
   71  188   1     1
   72   20   1     1
   73   44   1     1
   74   68   1     1
   75   92   1     1
   76  115   1     1
   77  139   1     1
   78  163   1     1
   79  187   1     1
   80   19   1     1
   81   43   1     1
   82   67   1     1
   83   91   1     1
   84   23   1     1
   85   47   1     1
   86   71   1     1
   87   95   1     1
   88  118   1     1
   89  142   1     1
   90  166   1     1
   91  190   1     1
   92   22   1     1
   93   46   1     1
   94   70   1     1
   95   94   1     1
    0  294   1     2
    1  318   1     2
    2  342   1     2
    3  366   1     2
    4  198   1     2
    5  222   1     2
    6  246   1     2
    7  270   1     2
    8  293   1     2
    9  317   1     2
   10  341   1     2
   11  365   1     2
   12  291   1     2
   13  315   1     2
   14  339   1     2
   15  363   1     2
   16  195   1     2
   17  219   1     2
   18  243   1     2
   19  267   1     2
   20  290   1     2
   21  314   1     2
   22  338   1     2
   23  362   1     2
   24  194   1     2
   25  218   1     2
   26  242   1     2
   27  266   1     2
   28  289   1     2
   29  313   1     2
   30  337   1     2
   31  361   1     2
   32  193   1     2
   33  217   1     2
   34  241   1     2
   35  265   1     2
   36  197   1     2
   37  221   1     2
   38  245   1     2
   39  269   1     2
   40  292   1     2
   41  316   1     2
   42  340   1     2
   43  364   1     2
   44  196   1     2
   45  220   1     2
   46  244   1     2
   47  268   1     2
   48  206   1     2
   49  230   1     2
   50  350   1     2
   51  374   1     2
   52  205   1     2
   53  229   1     2
   54  349   1     2
   55  373   1     2
   56  204   1     2
   57  228   1     2
   58  348   1     2
   59  372   1     2
   60  297   1     2
   61  321   1     2
   62  345   1     2
   63  369   1     2
   64  201   1     2
   65  225   1     2
   66  249   1     2
   67  273   1     2
   68  296   1     2
   69  320   1     2
   70  344   1     2
   71  368   1     2
   72  200   1     2
   73  224   1     2
   74  248   1     2
   75  272   1     2
   76  295   1     2
   77  319   1     2
   78  343   1     2
   79  367   1     2
   80  199   1     2
   81  223   1     2
   82  247   1     2
   83  271   1     2
   84  203   1     2
   85  227   1     2
   86  347   1     2
   87  371   1     2
   88  298   1     2
   89  322   1     2
   90  346   1     2
   91  370   1     2
   92  202   1     2
   93  226   1     2
   94  250   1     2
   95  274   1     2
    0  308   1     3
    1  332   1     3
    2  356   1     3
    3  380   1     3
    4  212   1     3
    5  236   1     3
    6  260   1     3
    7  284   1     3
    8  307   1     3
    9  331   1     3
   10  355   1     3
   11  379   1     3
   12  305   1     3
   13  329   1     3
   14  353   1     3
   15  377   1     3
   16  209   1     3
   17  233   1     3
   18  257   1     3
   19  281   1     3
   20  304   1     3
   21  328   1     3
   22  352   1     3
   23  376   1     3
   24  208   1     3
   25  232   1     3
   26  256   1     3
   27  280   1     3
   28  303   1     3
   29  327   1     3
   30  351   1     3
   31  375   1     3
   32  207   1     3
   33  231   1     3
   34  255   1     3
   35  279   1     3
   36  211   1     3
   37  235   1     3
   38  259   1     3
   39  283   1     3
   40  306   1     3
   41  330   1     3
   42  354   1     3
   43  378   1     3
   44  210   1     3
   45  234   1     3
   46  258   1     3
   47  282   1     3
   48  482   1     3
   49  506   1     3
   50  530   1     3
   51  554   1     3
   52  386   1     3
   53  410   1     3
   54  434   1     3
   55  458   1     3
   56  481   1     3
   57  505   1     3
   58  529   1     3
   59  553   1     3
   60  311   1     3
   61  335   1     3
   62  359   1     3
   63  383   1     3
   64  215   1     3
   65  239   1     3
   66  263   1     3
   67  287   1     3
   68  310   1     3
   69  334   1     3
   70  358   1     3
   71  382   1     3
   72  214   1     3
   73  238   1     3
   74  262   1     3
   75  286   1     3
   76  309   1     3
   77  333   1     3
   78  357   1     3
   79  381   1     3
   80  213   1     3
   81  237   1     3
   82  261   1     3
   83  285   1     3
   84  385   1     3
   85  409   1     3
   86  433   1     3
   87  457   1     3
   88  312   1     3
   89  336   1     3
   90  360   1     3
   91  384   1     3
   92  216   1     3
   93  240   1     3
   94  264   1     3
   95  288   1     3
    0   37   0     6
    1   45   0     6
    2   53   0     6
    3   61   0     6
    4    5   0     6
    5   13   0     6
    6   21   0     6
    7   29   0     6
    8   36   0     6
    9   44   0     6
   10   52   0     6
   11   60   0     6
   12   34   0     5
   13   42   0     5
   14   50   0     5
   15   58   0     5
   16    2   0     5
   17   10   0     5
   18   18   0     5
   19   26   0     5
   20   33   0     5
   21   41   0     5
   22   49   0     5
   23   57   0     5
   24    1   0     5
   25    9   0     5
   26   17   0     5
   27   25   0     5
   28  504   1     5
   29  528   1     5
   30  552   1     5
   31  576   1     5
   32  408   1     5
   33  432   1     5
   34  456   1     5
   35  480   1     5
   36    4   0     6
   37   12   0     6
   38   20   0     6
   39   28   0     6
   40   35   0     6
   41   43   0     6
   42   51   0     6
   43   59   0     6
   44    3   0     6
   45   11   0     6
   46   19   0     6
   47   27   0     6
   48  485   1     4
   49  509   1     4
   50  533   1     4
   51  557   1     4
   52  389   1     4
   53  413   1     4
   54  437   1     4
   55  461   1     4
   56  484   1     4
   57  508   1     4
   58  532   1     4
   59  556   1     4
   60   40   0     6
   61   48   0     6
   62   56   0     6
   63   64   0     6
   64    8   0     6
   65   16   0     6
   66   24   0     6
   67   32   0     6
   68   39   0     6
   69   47   0     6
   70   55   0     6
   71   63   0     6
   72    7   0     6
   73   15   0     6
   74   23   0     6
   75   31   0     6
   76   38   0     6
   77   46   0     6
   78   54   0     6
   79   62   0     6
   80    6   0     6
   81   14   0     6
   82   22   0     6
   83   30   0     6
   84  388   1     4
   85  412   1     4
   86  436   1     4
   87  460   1     4
   88  483   1     4
   89  507   1     4
   90  531   1     4
   91  555   1     4
   92  387   1     4
   93  411   1     4
   94  435   1     4
   95  459   1     4
    0  491   1     4
    1  515   1     4
    2  539   1     4
    3  563   1     4
    4  395   1     4
    5  419   1     4
    6  443   1     4
    7  467   1     4
    8  490   1     4
    9  514   1     4
   10  538   1     4
   11  562   1     4
   12  488   1     4
   13  512   1     4
   14  536   1     4
   15  560   1     4
   16  392   1     4
   17  416   1     4
   18  440   1     4
   19  464   1     4
   20  487   1     4
   21  511   1     4
   22  535   1     4
   23  559   1     4
   24  391   1     4
   25  415   1     4
   26  439   1     4
   27  463   1     4
   28  486   1     4
   29  510   1     4
   30  534   1     4
   31  558   1     4
   32  390   1     4
   33  414   1     4
   34  438   1     4
   35  462   1     4
   36  394   1     4
   37  418   1     4
   38  442   1     4
   39  466   1     4
   40  489   1     4
   41  513   1     4
   42  537   1     4
   43  561   1     4
   44  393   1     4
   45  417   1     4
   46  441   1     4
   47  465   1     4
   48  497   1     5
   49  521   1     5
   50  545   1     5
   51  569   1     5
   52  401   1     5
   53  425   1     5
   54  449   1     5
   55  473   1     5
   56  496   1     5
   57  520   1     5
   58  544   1     5
   59  568   1     5
   60  494   1     4
   61  518   1     4
   62  542   1     4
   63  566   1     4
   64  398   1     4
   65  422   1     4
   66  446   1     4
   67  470   1     4
   68  493   1     4
   69  517   1     4
   70  541   1     4
   71  565   1     4
   72  397   1     4
   73  421   1     4
   74  445   1     4
   75  469   1     4
   76  492   1     4
   77  516   1     4
   78  540   1     4
   79  564   1     4
   80  396   1     4
   81  420   1     4
   82  444   1     4
   83  468   1     4
   84  400   1     5
   85  424   1     5
   86  448   1     5
   87  472   1     5
   88  495   1     5
   89  519   1     5
   90  543   1     5
   91  567   1     5
   92  399   1     5
   93  423   1     5
   94  447   1     5
   95  471   1     5
    0    0   1     6
    1    0   1     6
    2    0   1     6
    3    0   1     6
    4    0   1     6
    5    0   1     6
    6    0   1     6
    7    0   1     6
    8    0   1     6
    9    0   1     6
   10    0   1     6
   11    0   1     6
   12  456   1     6
   13  473   1     6
   14  474   1     6
   15  498   1     6
   16  310   1     6
   17  402   1     6
   18  408   1     6
   19  426   1     6
   20   97   1     6
   21  162   1     6
   22  183   1     6
   23  223   1     6
   24   60   1     6
   25   63   1     6
   26   68   1     6
   27   69   1     6
   28    0   1     6
   29    0   1     6
   30   44   1     6
   31   45   1     6
   32    0   1     6
   33    0   1     6
   34    0   1     6
   35    0   1     6
   36    0   1     6
   37    0   1     6
   38    0   1     6
   39    0   1     6
   40  570   1     6
   41  246   1     6
   42  166   1     6
   43   74   1     6
   44  503   1     6
   45  522   1     6
   46  527   1     6
   47  547   1     6
   48  503   1     5
   49  527   1     5
   50  551   1     5
   51  575   1     5
   52  407   1     5
   53  431   1     5
   54  455   1     5
   55  479   1     5
   56  502   1     5
   57  526   1     5
   58  550   1     5
   59  574   1     5
   60  500   1     5
   61  524   1     5
   62  548   1     5
   63  572   1     5
   64  404   1     5
   65  428   1     5
   66  452   1     5
   67  476   1     5
   68  499   1     5
   69  523   1     5
   70  547   1     5
   71  571   1     5
   72  403   1     5
   73  427   1     5
   74  451   1     5
   75  475   1     5
   76  498   1     5
   77  522   1     5
   78  546   1     5
   79  570   1     5
   80  402   1     5
   81  426   1     5
   82  450   1     5
   83  474   1     5
   84  406   1     5
   85  430   1     5
   86  454   1     5
   87  478   1     5
   88  501   1     5
   89  525   1     5
   90  549   1     5
   91  573   1     5
   92  405   1     5
   93  429   1     5
   94  453   1     5
   95  477   1     5
